x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,horizontal,vertical,clockwise circle,counterclockwise circle,nothing
-42,0,-39,1,-30,-1,-19,-6,-16,-1,-10,-3,-6,0,7,1,15,0,16,1,20,3,24,2,26,3,28,2,30,1,1,0,0,0,0
-6,1,-6,1,-6,0,-5,0,-4,0,-2,-1,0,0,1,0,2,0,2,0,3,1,5,1,4,1,6,1,12,2,1,0,0,0,0
-15,0,-13,0,-12,0,-10,0,-4,-1,-3,-1,-2,0,2,0,3,1,4,1,4,1,6,2,8,1,12,-1,14,-1,1,0,0,0,0
-33,-2,-27,-4,-23,-1,-10,0,-2,-1,-1,0,3,2,7,1,9,2,11,1,13,0,14,1,14,1,14,1,14,1,1,0,0,0,0
8,1,7,0,7,0,6,1,6,0,3,1,2,1,1,1,-1,1,-1,1,-4,0,-6,0,-7,-1,-8,-1,-11,-2,1,0,0,0,0
14,0,12,0,10,0,8,1,5,1,3,0,0,0,-2,0,-3,0,-3,0,-7,-1,-9,0,-10,0,-12,0,-13,-1,1,0,0,0,0
-29,0,-22,-3,-19,-2,-16,-1,-13,-1,-9,-2,-6,-2,0,-1,2,0,4,0,13,-1,15,1,24,1,30,2,32,2,1,0,0,0,0
25,-1,22,0,15,0,12,0,8,-2,5,-2,0,-3,-2,-2,-4,-1,-9,-1,-10,2,-12,1,-13,1,-17,2,-18,2,1,0,0,0,0
12,9,12,9,12,9,12,10,12,10,14,10,14,9,15,10,15,11,17,11,19,7,27,7,26,8,26,7,-239,-124,1,0,0,0,0
41,5,37,5,34,2,25,3,15,4,11,0,7,0,1,-1,-3,1,-12,-2,-16,-1,-26,-4,-31,-5,-37,-4,-42,-7,1,0,0,0,0
-15,0,-14,-1,-13,0,-11,0,-10,3,-6,0,-4,0,1,0,3,1,5,0,6,0,10,0,13,-1,16,0,18,1,1,0,0,0,0
21,0,24,-1,25,0,25,0,22,0,18,1,10,-1,9,3,-5,1,-13,2,-16,1,-23,1,-26,3,-36,-3,-42,-9,1,0,0,0,0
25,0,23,-2,21,-1,9,-1,8,-1,6,0,2,0,-4,1,-7,1,-9,-1,-10,-1,-12,0,-13,1,-16,0,-25,-2,1,0,0,0,0
19,-3,15,-3,14,-1,8,-1,7,-1,6,0,4,0,3,0,-2,1,-4,1,-11,2,-14,1,-14,2,-16,1,-20,4,1,0,0,0,0
58,3,53,6,41,1,7,1,3,-1,0,-2,-5,0,-7,0,-10,-2,-13,-2,-17,-2,-22,1,-29,-2,-31,-1,-35,-3,1,0,0,0,0
-11,-1,-11,-2,-10,-1,-10,-2,-7,0,-5,-2,-4,-1,2,2,3,1,5,1,6,1,6,1,7,1,12,2,17,2,1,0,0,0,0
-36,0,-31,1,-17,1,-15,0,-12,1,-11,-1,-8,-1,-1,0,3,0,7,1,13,1,22,0,25,-1,32,-1,36,0,1,0,0,0,0
-33,-8,-18,-6,-14,-4,-9,-3,-3,-2,-2,-1,1,1,4,1,6,2,11,3,12,3,13,3,13,3,12,3,11,3,1,0,0,0,0
13,1,11,0,10,0,9,0,6,0,1,1,0,1,-1,1,-3,0,-5,1,-7,0,-7,0,-8,0,-9,0,-13,1,1,0,0,0,0
-10,2,-9,0,-8,0,-6,-1,-5,-1,-4,0,-2,-1,-1,0,1,-1,4,-2,7,0,8,0,9,0,10,0,12,0,1,0,0,0,0
38,5,34,7,25,4,21,5,11,2,6,1,0,2,-5,-1,-12,-3,-15,-3,-16,-4,-20,-4,-21,-4,-22,-4,-22,-4,1,0,0,0,0
-21,-2,-18,-2,-13,-1,-11,-1,-9,-1,-9,-1,-1,-2,1,-1,1,0,7,0,10,0,12,1,16,0,18,1,22,1,1,0,0,0,0
42,6,32,7,28,3,24,3,18,2,14,4,5,1,1,2,-9,-1,-14,-2,-20,-1,-25,-4,-32,-6,-35,-6,-36,-7,1,0,0,0,0
-34,0,-30,-1,-27,-1,-21,0,-14,-1,-10,0,-5,0,0,3,11,1,15,-1,19,-1,22,-1,21,1,26,3,27,1,1,0,0,0,0
-15,-1,-15,-1,-15,1,-14,1,-12,0,-11,1,-6,0,-4,1,-1,0,1,0,4,1,15,0,18,-1,22,-1,28,-1,1,0,0,0,0
26,0,19,-3,17,-2,13,-4,9,0,8,0,1,0,0,-2,-3,-2,-5,-1,-12,2,-16,2,-17,2,-20,1,-23,4,1,0,0,0,0
22,-3,17,-2,15,-2,8,-1,5,-2,5,-1,3,-2,-1,1,-3,1,-7,0,-10,1,-13,3,-14,3,-15,3,-17,3,1,0,0,0,0
25,-1,24,0,9,-1,7,-1,3,-1,1,0,-3,0,-7,-1,-8,-1,-8,0,-8,0,-9,0,-8,0,-8,0,-6,0,1,0,0,0,0
18,3,17,4,16,4,15,3,15,3,11,2,9,1,7,1,-3,0,-6,-1,-10,-2,-14,-3,-18,-3,-23,-4,-27,-4,1,0,0,0,0
-19,-2,-15,0,-13,1,-10,1,-9,0,-6,1,-1,1,1,0,3,1,6,0,10,0,12,1,14,-1,18,2,19,2,1,0,0,0,0
-24,2,-21,3,-15,3,-10,1,-7,-3,-5,-2,-1,-1,4,1,6,1,10,-1,11,0,12,1,12,1,14,-5,16,-8,1,0,0,0,0
-15,-2,-12,0,-6,1,-3,1,-1,0,-1,-1,0,0,1,0,3,0,4,0,6,1,7,1,8,1,8,1,7,1,1,0,0,0,0
37,-1,34,1,23,2,18,3,15,3,10,2,7,-2,-3,1,-9,3,-14,0,-18,-1,-21,0,-24,-1,-27,-3,-29,-3,1,0,0,0,0
13,0,12,0,12,0,10,0,8,-1,7,-4,0,0,-2,0,-4,-1,-5,0,-7,1,-8,2,-10,3,-10,2,-12,2,1,0,0,0,0
13,0,11,0,10,0,8,0,6,0,4,0,3,0,0,0,-3,0,-5,0,-6,0,-7,0,-8,-1,-10,-1,-12,-1,1,0,0,0,0
-23,-1,-19,-2,-17,-1,-13,-1,-11,-1,-9,-2,-6,0,0,1,4,2,8,2,11,1,17,1,19,-2,23,0,24,4,1,0,0,0,0
-10,-1,-10,-1,-9,1,-8,1,-7,2,-6,1,-1,-1,0,-1,4,1,4,0,6,1,7,0,8,-1,9,-1,12,-3,1,0,0,0,0
26,1,23,1,19,-1,16,-1,14,-2,12,0,9,0,-1,1,-5,1,-9,2,-10,0,-18,0,-22,0,-24,0,-30,0,1,0,0,0,0
-30,0,-27,2,-24,0,-20,1,-15,-1,-13,1,-10,1,-2,1,5,0,8,0,20,3,21,-2,25,-2,26,1,29,-2,1,0,0,0,0
-12,-1,-11,-1,-10,0,-8,-1,-7,0,-5,-1,-2,-2,1,0,2,0,3,0,4,0,6,0,9,0,10,0,14,-1,1,0,0,0,0
-5,0,-4,0,-2,0,-2,0,-2,0,-1,0,-1,0,0,0,0,0,0,0,1,0,4,0,5,0,5,0,7,1,1,0,0,0,0
13,3,11,3,10,2,8,2,7,1,7,2,4,2,2,2,0,1,-1,1,-8,-1,-11,-1,-10,-3,-12,-3,-16,-4,1,0,0,0,0
25,0,18,0,15,0,11,-2,8,-2,3,-3,1,-2,-1,-1,-6,-1,-7,2,-9,1,-10,1,-14,2,-15,2,-16,1,1,0,0,0,0
-12,1,-11,1,-10,2,-9,1,-4,-1,-3,-1,1,1,1,0,3,1,4,0,5,-1,6,-1,9,-3,13,-1,15,0,1,0,0,0,0
33,6,26,5,21,3,20,3,14,3,7,-1,2,-1,-3,0,-7,0,-14,-2,-15,-1,-18,-2,-19,-6,-20,-6,-21,-7,1,0,0,0,0
38,9,34,3,29,3,23,-1,18,1,5,-4,2,-3,-3,-4,-10,-7,-17,-5,-19,-4,-24,4,-26,4,-28,5,-30,7,1,0,0,0,0
-11,0,-10,-1,-9,-1,-7,-1,-6,-1,-6,-1,-5,0,-2,-1,3,1,4,1,7,1,7,0,8,0,9,-1,11,-1,1,0,0,0,0
-29,-2,-27,-2,-25,-2,-22,-5,-15,-1,-12,-1,-9,0,-5,0,6,4,9,-3,14,3,20,5,23,6,32,4,43,-1,1,0,0,0,0
34,2,29,2,23,1,19,1,15,0,11,0,5,0,-9,1,-12,1,-15,0,-17,-1,-21,0,-21,0,-21,0,-21,0,1,0,0,0,0
-14,-1,-11,1,-10,1,-9,1,-8,1,-6,1,-3,1,-2,1,2,0,4,0,6,-1,8,-1,9,-1,12,-1,20,-1,1,0,0,0,0
-24,2,-23,3,-21,3,-18,-1,-16,-3,-12,-2,-9,-1,-3,0,11,-3,15,-2,18,-3,17,-2,22,1,25,2,26,2,1,0,0,0,0
-22,1,-16,0,-13,1,-7,1,-3,1,1,1,1,0,2,1,2,0,3,1,9,0,10,0,8,-3,9,-3,18,-3,1,0,0,0,0
34,1,27,4,24,3,24,3,20,3,17,0,8,1,-2,2,-6,-2,-10,-2,-16,-3,-20,-1,-29,-4,-33,-3,-43,-6,1,0,0,0,0
-48,-5,-42,-1,-39,0,-32,0,-27,1,-1,1,6,2,9,3,15,3,20,1,23,-3,25,-2,29,-1,34,1,36,1,1,0,0,0,0
28,9,23,2,21,2,19,2,16,0,7,-1,3,1,-3,1,-4,-1,-7,-1,-11,0,-15,-1,-19,-2,-26,-3,-29,-5,1,0,0,0,0
-21,-2,-17,-2,-15,-1,-13,-3,-9,0,-8,0,-5,2,1,3,3,2,5,2,9,2,14,1,18,1,19,0,20,1,1,0,0,0,0
-27,-4,-24,-3,-23,-5,-20,-5,-15,2,-11,2,-7,1,-4,1,2,2,9,1,13,2,18,2,23,5,34,3,38,1,1,0,0,0,0
-39,-1,-37,-1,-34,0,-23,-1,-20,-2,-16,-2,-10,-2,0,-2,5,-2,12,-2,15,-2,30,0,34,2,39,3,45,4,1,0,0,0,0
27,1,23,-1,20,-1,18,-2,16,0,13,0,3,1,-1,1,-5,2,-6,0,-14,0,-18,0,-20,0,-26,0,-35,1,1,0,0,0,0
-14,-1,-13,0,-10,1,-8,0,-6,0,-2,0,-1,-2,0,-1,2,-1,4,-1,5,-1,11,2,12,2,12,4,14,3,1,0,0,0,0
29,7,22,7,19,7,14,0,12,0,10,0,7,-2,-2,-3,-6,-1,-12,-1,-13,-3,-16,-3,-20,-2,-24,-3,-28,-4,1,0,0,0,0
14,0,12,0,10,1,7,1,5,0,2,0,0,0,-1,0,-1,0,-5,-1,-7,0,-8,0,-10,0,-11,-1,-12,-1,1,0,0,0,0
15,-1,11,-1,9,-1,6,-2,4,-1,2,-1,1,-1,0,-1,-1,-1,-3,0,-4,0,-8,3,-10,3,-10,3,-13,1,1,0,0,0,0
-12,0,-11,0,-10,1,-9,0,-9,0,-6,0,-5,2,-2,0,3,0,5,0,7,1,8,0,10,0,11,0,13,0,1,0,0,0,0
-16,0,-14,-1,-10,0,-8,0,-8,0,-6,-1,-2,0,-1,0,1,0,4,0,6,0,10,1,13,1,16,1,17,2,1,0,0,0,0
-43,-14,-43,-10,-39,-2,-30,-1,-23,0,-15,0,1,2,8,3,11,3,16,4,20,5,26,5,33,5,40,1,41,0,1,0,0,0,0
-24,-1,-23,0,-21,0,-16,1,-14,0,-11,1,-7,0,-3,-1,0,0,9,-1,11,-1,14,0,18,-1,30,-2,34,-1,1,0,0,0,0
25,0,22,0,20,0,18,1,15,0,13,-2,4,0,3,-1,-1,-1,-4,-2,-16,1,-21,1,-25,1,-27,1,-30,3,1,0,0,0,0
31,0,29,0,23,1,20,0,17,1,11,1,3,0,-2,0,-6,-1,-8,-1,-15,0,-20,0,-23,0,-26,0,-35,1,1,0,0,0,0
-29,2,-26,0,-21,0,-16,1,-14,-2,-9,0,1,2,2,3,4,3,7,-1,9,-3,13,-2,16,-1,22,0,36,-3,1,0,0,0,0
15,2,13,1,10,1,10,3,4,1,1,1,0,0,-3,-1,-3,-1,-4,-2,-5,-1,-6,-2,-11,-1,-12,-1,-16,-1,1,0,0,0,0
-30,0,-20,2,-19,3,-17,3,-14,-1,-12,-3,-8,-2,-5,-1,1,0,15,-3,19,-2,22,-3,21,-2,26,1,29,2,1,0,0,0,0
-19,-5,-17,-4,-16,-4,-12,-3,-9,-1,-8,-1,-6,0,2,1,4,1,6,1,8,1,13,1,17,2,19,1,21,3,1,0,0,0,0
45,9,44,8,42,3,41,0,41,0,19,0,17,1,12,4,0,-1,-34,-1,-38,-3,-41,-4,-46,-2,-48,-2,-51,-4,1,0,0,0,0
-17,-4,-16,-4,-14,-3,-13,-3,-9,-2,-6,0,-5,0,-3,1,5,2,7,2,9,2,11,2,16,2,20,3,22,2,1,0,0,0,0
-26,2,-24,2,-21,3,-20,2,-16,3,-8,1,5,-1,6,0,8,0,9,0,11,0,14,1,20,-2,22,-3,24,-1,1,0,0,0,0
27,3,25,3,23,3,20,1,11,0,7,2,1,2,0,0,-3,0,-7,1,-11,0,-15,-1,-22,-2,-25,-4,-25,-2,1,0,0,0,0
-13,-1,-12,-1,-8,1,-8,0,-6,1,-5,0,-4,-1,-3,-1,0,-3,4,-1,6,0,9,0,10,-1,13,0,18,0,1,0,0,0,0
-22,-2,-18,-2,-15,-2,-12,-3,-10,-2,-6,-2,-3,0,-1,0,3,1,6,3,12,4,15,4,17,3,17,2,18,3,1,0,0,0,0
24,1,21,3,17,2,14,-1,11,1,4,1,-1,0,-5,0,-6,0,-8,-1,-13,-4,-13,-2,-14,-2,-15,-2,-14,-1,1,0,0,0,0
-13,0,-10,-1,-8,-1,-6,-1,-6,-1,-5,0,-3,-1,1,0,3,0,3,0,5,-1,9,0,10,0,12,0,15,0,1,0,0,0,0
-36,-6,-29,-6,-26,-6,-11,-4,-7,-2,-2,-1,4,0,5,1,8,3,11,3,13,4,18,5,19,5,20,5,20,5,1,0,0,0,0
-9,0,-8,0,-7,0,-6,0,-2,0,-1,0,-1,0,0,0,1,1,3,1,4,0,5,1,8,0,9,1,10,0,1,0,0,0,0
12,0,12,-1,12,-2,8,0,6,0,4,-1,2,0,-1,0,-2,0,-4,0,-6,1,-8,1,-9,2,-10,2,-11,2,1,0,0,0,0
12,0,11,0,9,-1,7,-1,6,-1,2,0,1,0,0,0,-1,0,-4,0,-5,0,-7,-1,-9,-1,-11,-2,-15,1,1,0,0,0,0
28,4,27,2,23,1,19,1,17,2,14,3,0,1,-4,0,-6,-1,-11,-3,-18,-1,-20,-1,-21,-1,-22,-2,-23,-1,1,0,0,0,0
20,1,19,0,18,1,16,0,9,-1,6,-1,4,-1,3,-1,-2,1,-7,-1,-10,0,-14,0,-16,0,-19,-1,-21,0,1,0,0,0,0
-12,0,-8,-1,-8,-1,-7,1,-6,1,-5,2,-4,1,1,-1,2,-1,6,1,6,0,8,1,9,0,10,-1,11,-1,1,0,0,0,0
24,2,18,-2,12,2,9,3,8,1,6,1,1,-1,-5,0,-6,0,-9,-1,-10,2,-11,1,-13,1,-14,1,-15,-3,1,0,0,0,0
-21,-3,-18,-3,-15,-4,-13,-3,-9,-3,-6,-1,-4,-1,0,0,3,2,9,3,12,3,14,2,14,1,15,2,16,2,1,0,0,0,0
14,-1,11,-1,6,0,5,0,4,0,2,-1,0,0,-2,-1,-2,-1,-3,-1,-4,-1,-8,0,-8,0,-9,0,-9,0,1,0,0,0,0
14,0,11,0,8,0,6,0,5,0,4,0,3,-1,1,-1,-1,-1,-3,0,-6,0,-8,-1,-11,-1,-13,-1,-14,-1,1,0,0,0,0
-29,-1,-28,-1,-24,-1,-21,-1,-15,0,-13,-1,-11,0,-8,0,0,0,1,1,15,0,19,1,36,3,36,3,36,3,1,0,0,0,0
-41,-4,-37,-4,-24,-3,-15,-2,-11,-1,-9,-1,-4,1,3,1,8,1,10,0,12,1,26,3,29,3,29,2,30,2,1,0,0,0,0
18,-2,13,0,11,2,9,0,7,2,4,1,1,3,0,1,-1,-3,-3,1,-4,0,-6,0,-7,-1,-17,-1,-19,-2,1,0,0,0,0
34,5,31,4,29,4,26,2,25,3,19,1,3,-2,-2,-4,-5,-2,-16,-1,-21,0,-24,0,-29,-1,-32,-5,-42,-2,1,0,0,0,0
-25,-2,-23,-1,-21,-1,-12,-2,-10,0,-1,0,5,1,7,1,8,1,11,-1,12,0,13,1,13,1,12,0,12,-1,1,0,0,0,0
7,0,7,1,7,1,6,1,6,0,4,0,2,1,1,1,0,0,-1,0,-2,0,-3,0,-5,0,-11,1,-14,1,1,0,0,0,0
-22,-1,-20,1,-18,1,-16,1,-14,1,-11,2,-10,1,-6,2,2,0,15,-2,16,-1,18,-1,19,-1,21,-1,24,0,1,0,0,0,0
-23,-5,-19,-4,-16,-2,-15,-2,-13,-1,-5,0,-3,0,-1,0,1,0,6,0,10,1,12,0,14,2,19,2,27,2,1,0,0,0,0
-28,-1,-26,-3,-22,-2,-19,-1,-13,0,1,-3,5,-2,8,-3,7,-2,12,1,15,2,16,2,16,2,18,3,18,3,1,0,0,0,0
16,0,14,2,11,1,8,3,7,1,6,-3,4,1,3,0,1,0,0,-1,-10,-1,-12,-2,-15,-2,-18,-3,-21,-3,1,0,0,0,0
-28,0,-19,-1,-16,-2,-9,-2,-5,-1,1,-1,6,-1,8,0,8,0,8,0,8,1,8,1,10,1,10,0,11,1,1,0,0,0,0
-13,2,-12,2,-11,1,-9,0,-7,0,-4,0,-2,0,2,-2,3,-1,6,0,7,0,8,0,8,0,9,0,12,1,1,0,0,0,0
-26,-2,-23,-2,-20,0,-17,0,-14,2,-11,0,-7,1,-2,-1,0,1,3,1,11,1,18,0,21,0,33,3,34,-2,1,0,0,0,0
41,5,38,4,29,2,20,0,15,0,9,-1,5,-1,1,-2,-3,-2,-9,-2,-23,-1,-26,-1,-29,-2,-31,-3,-35,-2,1,0,0,0,0
33,5,31,4,29,5,23,3,19,3,16,2,7,0,-2,-2,-7,-2,-13,-3,-17,-3,-21,-4,-25,-4,-31,-4,-45,-3,1,0,0,0,0
-15,0,-15,0,-13,1,-10,0,-8,-1,-5,-1,-3,0,-2,0,2,-1,3,-1,4,-2,14,-1,15,0,15,0,15,2,1,0,0,0,0
-5,-2,-5,-1,-4,-1,-3,-1,-3,-1,-2,-1,-1,0,-1,0,0,0,3,0,3,0,4,0,4,0,4,0,4,0,1,0,0,0,0
-33,1,-25,0,-22,1,-19,1,-15,0,-9,-1,-6,-1,-3,-1,2,0,16,0,18,-1,21,0,22,-2,25,-2,32,-1,1,0,0,0,0
23,0,19,-1,17,-1,14,0,11,0,9,0,7,1,4,0,2,-2,-7,0,-8,-1,-12,-1,-15,-2,-27,1,-32,1,1,0,0,0,0
17,3,15,3,12,3,10,2,8,2,5,0,1,-1,0,-2,-1,-2,-2,-3,-7,-3,-8,-1,-10,-3,-14,3,-18,-3,1,0,0,0,0
10,0,9,1,6,1,5,1,5,0,1,1,1,-1,1,-1,0,-1,-1,-1,-2,-1,-5,0,-7,-1,-9,-1,-11,-1,1,0,0,0,0
-7,2,-7,1,-6,1,-6,1,-5,1,-4,1,-3,0,-1,1,1,1,2,1,3,0,5,-1,7,-1,10,-1,12,-1,1,0,0,0,0
-19,-1,-16,-2,-13,-1,-11,0,-6,-1,-5,-1,-5,-2,-1,-1,2,-1,7,0,9,0,11,0,16,0,18,2,20,3,1,0,0,0,0
-19,-1,-17,-1,-15,-1,-15,-1,-7,-2,-5,-1,-5,0,1,0,4,0,6,1,10,0,12,1,16,1,18,1,20,0,1,0,0,0,0
9,0,8,0,7,0,5,-1,3,0,1,-1,1,-1,0,-1,-1,-1,-5,0,-5,0,-6,0,-6,0,-6,0,-6,0,1,0,0,0,0
-22,-1,-21,0,-19,0,-18,-4,-14,-3,-6,-3,-3,-2,-2,-4,1,-4,6,3,10,3,14,2,17,2,23,3,30,2,1,0,0,0,0
-30,-4,-26,-3,-18,-3,-15,-2,-14,-4,-11,-4,-6,3,-2,3,2,2,5,2,11,3,18,2,22,3,27,3,32,6,1,0,0,0,0
24,2,25,1,25,0,22,-1,20,-2,17,-1,9,1,4,0,-5,2,-9,3,-13,3,-19,3,-25,2,-32,0,-47,-13,1,0,0,0,0
18,-4,17,-2,11,-2,10,-2,9,-1,7,-1,6,-1,1,0,-1,0,-8,1,-11,0,-11,1,-13,0,-17,3,-19,3,1,0,0,0,0
-33,-2,-27,-1,-25,-2,-23,-1,-20,-1,-12,-1,-11,0,3,-1,7,0,24,2,24,2,24,2,24,2,24,1,19,-5,1,0,0,0,0
-41,-2,-38,-1,-34,-2,-22,-3,-18,-2,-14,-2,-8,-2,2,-1,11,-2,16,0,19,2,25,3,33,7,34,7,36,7,1,0,0,0,0
16,0,16,0,14,-1,10,1,7,0,5,2,3,1,0,1,0,3,-6,1,-9,1,-10,0,-13,-1,-13,-1,-14,-2,1,0,0,0,0
-19,-2,-19,-3,-15,-2,-12,-2,-7,-1,-5,-1,-3,-1,2,-1,4,1,6,2,10,2,12,1,14,3,16,3,18,4,1,0,0,0,0
12,0,11,0,6,0,5,1,3,1,2,0,1,0,1,0,1,0,-3,0,-5,0,-6,0,-9,1,-10,0,-11,0,1,0,0,0,0
-18,0,-17,3,-13,0,-11,0,-6,0,-4,1,-2,0,-1,0,3,0,6,-1,9,0,11,1,16,0,17,0,17,-1,1,0,0,0,0
21,0,20,1,18,0,11,-1,8,-1,6,-1,5,-1,0,1,-5,-1,-8,0,-12,0,-14,0,-17,-1,-19,0,-21,0,1,0,0,0,0
10,1,8,1,7,1,7,1,3,0,1,1,0,1,-2,1,-3,0,-4,0,-5,0,-6,0,-7,-1,-7,0,-6,0,1,0,0,0,0
-20,0,-19,1,-15,2,-16,1,-12,1,-10,1,-6,1,-1,1,12,0,12,-1,13,-1,15,0,16,-1,17,-2,18,-2,1,0,0,0,0
-30,2,-27,0,-23,1,-18,-1,-16,1,-13,1,-5,1,2,0,5,0,17,3,18,-2,22,-2,23,1,26,-2,26,-3,1,0,0,0,0
15,0,13,2,11,0,9,2,6,1,3,3,2,1,1,-3,-1,1,-2,0,-4,0,-5,-1,-15,-1,-17,-2,-20,-2,1,0,0,0,0
-15,-3,-14,-2,-12,-2,-10,-2,-9,-2,-3,1,-2,1,-2,3,0,2,5,1,6,1,9,1,14,2,16,2,18,2,1,0,0,0,0
9,-1,8,0,7,0,5,0,5,0,4,0,4,-1,1,0,0,0,-1,0,-6,0,-7,1,-9,1,-10,0,-11,0,1,0,0,0,0
28,0,26,1,23,0,21,-2,12,0,11,-1,7,-1,4,-2,-8,1,-13,1,-17,1,-19,1,-22,3,-26,2,-29,-1,1,0,0,0,0
-13,-1,-13,-1,-12,0,-9,-1,-4,1,-3,1,0,1,0,0,1,0,2,-1,4,-1,7,-1,9,0,14,1,16,0,1,0,0,0,0
27,1,24,-1,21,-1,17,-1,12,2,5,-1,3,0,-1,-2,-5,2,-6,2,-13,2,-14,0,-17,0,-19,1,-26,4,1,0,0,0,0
16,-2,13,-1,9,-1,7,-1,4,-2,2,-1,0,-1,-1,-1,-2,-1,-3,-1,-5,0,-6,0,-10,3,-12,3,-12,3,1,0,0,0,0
39,4,29,3,26,2,22,1,18,0,14,0,9,-1,5,-1,-1,-1,-13,-2,-18,-3,-24,-2,-28,-2,-38,-1,-42,-1,1,0,0,0,0
18,2,15,2,13,0,12,0,10,1,9,2,6,1,-3,-1,-4,0,-6,0,-8,1,-14,0,-16,0,-19,0,-20,0,1,0,0,0,0
-9,1,-8,1,-8,1,-7,1,-6,1,-5,0,-3,1,-1,1,0,1,1,0,3,-1,5,-1,8,-1,10,-1,14,-3,1,0,0,0,0
16,2,14,1,11,1,8,1,6,1,4,1,1,0,-1,-1,-2,0,-4,0,-7,0,-9,-1,-11,-1,-14,-3,-18,-4,1,0,0,0,0
-40,0,-37,-7,-32,-1,-26,1,-23,2,-14,0,-3,-5,0,0,6,-2,10,1,23,2,31,1,32,2,36,4,40,3,1,0,0,0,0
-22,-1,-19,-1,-15,-3,-13,-1,-10,-1,-6,-1,-3,-1,0,-2,2,-1,6,-1,9,1,11,1,15,2,18,4,24,5,1,0,0,0,0
28,8,26,8,24,6,21,3,16,2,9,1,4,-1,3,-1,-3,-1,-10,-5,-15,-5,-20,-4,-24,-4,-31,-6,-32,-5,1,0,0,0,0
15,2,14,3,12,3,9,3,7,2,5,2,2,0,-2,-1,-3,-2,-4,-2,-5,-3,-10,-3,-11,-1,-13,-3,-17,3,1,0,0,0,0
-17,-1,-13,0,-11,0,-11,0,-9,-1,-5,0,-4,0,-2,0,1,0,3,0,7,1,10,1,13,1,14,2,17,1,1,0,0,0,0
-16,1,-15,0,-14,0,-11,-2,-7,0,-5,1,-2,1,-1,0,2,1,7,1,9,0,11,1,14,0,18,0,20,1,1,0,0,0,0
32,5,28,6,18,3,13,2,7,3,2,0,-5,-2,-8,-2,-9,-3,-13,-3,-14,-3,-15,-3,-15,-3,-15,-3,-14,-2,1,0,0,0,0
16,2,14,1,12,0,9,0,3,0,2,0,1,0,-2,0,-3,0,-5,-1,-7,-1,-8,-1,-12,0,-13,0,-14,0,1,0,0,0,0
10,0,8,1,7,1,6,1,5,1,3,0,1,0,0,-1,-2,-1,-3,-2,-3,-1,-6,-1,-8,-1,-10,-2,-11,-2,1,0,0,0,0
19,-1,17,-1,16,-1,11,1,6,-1,3,0,-1,0,-3,0,-6,-1,-8,0,-10,0,-11,0,-12,0,-13,0,-15,1,1,0,0,0,0
-9,2,-8,2,-7,2,-5,2,-4,2,-3,0,-2,0,0,-1,1,-1,2,0,4,-1,5,0,7,-1,10,-2,13,0,1,0,0,0,0
12,1,9,1,7,1,6,1,6,1,2,0,0,1,-1,1,-3,1,-4,0,-5,0,-6,0,-7,0,-8,-1,-8,0,1,0,0,0,0
25,1,23,1,20,-1,17,-1,13,-1,8,2,1,-1,-1,0,-5,-2,-9,2,-10,2,-17,2,-18,0,-21,0,-23,1,1,0,0,0,0
29,6,24,4,23,4,17,4,10,0,5,0,0,1,-4,1,-11,-1,-12,0,-15,-1,-16,-5,-17,-5,-18,-6,-18,-6,1,0,0,0,0
-14,0,-11,-1,-8,1,-7,1,-6,1,-5,1,-3,1,0,1,1,1,5,0,7,0,9,-1,11,-1,12,-1,15,-1,1,0,0,0,0
-20,-4,-18,-4,-15,-4,-15,-4,-7,0,-6,0,-3,-1,0,0,3,1,4,1,10,2,10,2,16,1,18,2,23,2,1,0,0,0,0
32,-2,30,0,27,0,17,1,13,1,9,2,8,0,0,0,-4,0,-6,0,-12,0,-21,1,-27,-1,-30,-4,-32,-4,1,0,0,0,0
11,1,7,1,5,1,4,1,4,0,-1,1,1,-1,0,-1,0,0,-4,1,-5,1,-6,0,-6,-1,-7,0,-10,0,1,0,0,0,0
-22,-2,-19,-1,-18,-1,-12,0,-12,0,-6,-1,-4,0,1,0,4,1,6,1,8,2,10,2,12,1,25,2,28,2,1,0,0,0,0
31,5,26,5,23,4,21,3,19,4,13,2,9,2,6,1,-3,-1,-12,-3,-17,-3,-23,-4,-27,-4,-31,-5,-35,-5,1,0,0,0,0
29,0,30,1,30,1,27,1,23,2,15,0,14,4,0,2,-8,3,-11,2,-18,2,-21,4,-31,-2,-37,-8,-38,-10,1,0,0,0,0
14,0,12,1,9,1,7,0,4,0,2,0,1,0,1,0,-3,-1,-5,0,-6,0,-8,0,-9,-1,-10,-1,-11,-1,1,0,0,0,0
15,3,13,3,10,2,8,1,7,2,5,2,2,2,0,1,-2,1,-5,-1,-9,-2,-10,-3,-11,-3,-12,-4,-17,-4,1,0,0,0,0
23,1,19,1,17,1,11,0,7,-1,5,-1,2,0,-1,0,-3,0,-5,1,-8,0,-10,-2,-19,0,-20,-1,-24,-1,1,0,0,0,0
-9,-2,-7,-1,-6,-1,-5,-1,-5,-1,-4,0,-2,0,-3,0,-1,0,5,1,5,1,6,1,6,1,7,1,6,1,1,0,0,0,0
-12,1,-11,0,-10,1,-7,0,-6,1,-5,0,-3,1,-2,1,-1,0,1,0,2,0,6,0,14,0,17,-1,19,0,1,0,0,0,0
